GO:0016740	IEA	HWER_11948
GO:0016740	IEA	HWER_11982
GO:0008150	IEA	HWER_11982
GO:0008150	IEA	HWER_11982
GO:0008150	IEA	HWER_11982
GO:0050789	IEA	HWER_11954
GO:0006351	IEA	HWER_11954
GO:0003677	IEA	HWER_11954
GO:0005634	IEA	HWER_11954
GO:0006351	IEA	HWER_11954
GO:0050789	IEA	HWER_11954
GO:0003674	IEA	HWER_11954
GO:0003677	IEA	HWER_11954
GO:0006351	IEA	HWER_11954
GO:0006810	IEA	HWER_11969
GO:0005515	IEA	HWER_16001
GO:0005215	IEA	HWER_11953
GO:0006810	IEA	HWER_11953
GO:0016020	IEA	HWER_11953
GO:0005773	IEA	HWER_08194
GO:0016020	IEA	HWER_08194
GO:0006810	IEA	HWER_08194
GO:0016787	IEA	HWER_08194
GO:0005215	IEA	HWER_08194
GO:0005215	IEA	HWER_08194
GO:0016787	IEA	HWER_08194
GO:0003674	IEA	HWER_08194
GO:0016787	IEA	HWER_11962
GO:0008150	IEA	HWER_11962
GO:0008150	IEA	HWER_11952
GO:0003674	IEA	HWER_11952
GO:0008150	IEA	HWER_11952
GO:0003674	IEA	HWER_11952
GO:0008150	IEA	HWER_08198
GO:0006629	IEA	HWER_08198
GO:0016020	IEA	HWER_11980
GO:0005215	IEA	HWER_11980
GO:0006810	IEA	HWER_11980
GO:0005215	IEA	HWER_11980
GO:0016020	IEA	HWER_11980
GO:0005215	IEA	HWER_11980
GO:0005215	IEA	HWER_11960
GO:0006810	IEA	HWER_11960
GO:0016020	IEA	HWER_11960
GO:0005198	IEA	HWER_11965
GO:0005575	IEA	HWER_11965
GO:0005840	IEA	HWER_11965
GO:0003723	IEA	HWER_11965
GO:0003674	IEA	HWER_11959
GO:0005515	IEA	HWER_11959
GO:0003674	IEA	HWER_11970
GO:0003674	IEA	HWER_11970
GO:0003674	IEA	HWER_11975
GO:0005634	IEA	HWER_16063
GO:0006996	IEA	HWER_16063
GO:0003674	IEA	HWER_08228
GO:0003674	IEA	HWER_08230
GO:0003674	IEA	HWER_08230
GO:0016787	IEA	HWER_08230
GO:0005515	IEA	HWER_11966
GO:0016192	IEA	HWER_11966
GO:0005515	IEA	HWER_11966
GO:0003674	IEA	HWER_11966
GO:0016020	IEA	HWER_11957
GO:0006810	IEA	HWER_11957
GO:0005215	IEA	HWER_11957
GO:0006810	IEA	HWER_11957
GO:0005575	IEA	HWER_11979
GO:0042254	IEA	HWER_11979
GO:0008150	IEA	HWER_11955
GO:0016787	IEA	HWER_11955
GO:0016853	IEA	HWER_11955
GO:0008150	IEA	HWER_11955
GO:0016853	IEA	HWER_11955
GO:0003674	IEA	HWER_08222
